,Unnamed: 0,imdbid,year_x,rating,id,title,WikiID,Wikipedia movie ID,Freebase movie ID,Movie name,Movie release date,Movie box office revenue,Movie runtime,Movie languages (Freebase ID:name tuples),Movie countries (Freebase ID:name tuples),Movie genres (Freebase ID:name tuples),year_y,genres,Production Company
1391,1734,73233.0,1975,3,7252,Katie Tippel,4550151.0,4550151,/m/0c8dmp,Katie Tippel,1975-03-06,,100.0,"{""/m/02bv9"": ""Dutch Language""}","{""/m/059j2"": ""Netherlands""}","{""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/06nbt"": ""Satire"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/03q4nz"": ""World cinema""}",1975.0,"{'/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film', '/m/06nbt': 'Satire', '/m/01t_vv': 'Comedy-drama', '/m/03q4nz': 'World cinema'}",
1392,1735,73312.0,1975,3,7318,Love and Death,917363.0,917363,/m/03pr8r,Love and Death,,20123742.0,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film""}",,"{'/m/0gf28': 'Parody', '/m/0hj3mz5': 'Comedy of Errors', '/m/01z4y': 'Comedy', '/m/082gq': 'War film'}",United Artists Corporation
1393,1736,73172.0,1975,1,8958,Inserts,3541389.0,3541389,/m/09kd_p,Inserts,,,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/04xvlr"": ""Period piece"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film""}",,"{'/m/01jfsb': 'Thriller', '/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/0glj9q': 'Erotic thriller', '/m/04xvlr': 'Period piece', '/m/06nbt': 'Satire', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller', '/m/02l7c8': 'Romance Film'}",
1394,1737,72856.0,1975,3,9160,Death Race 2000,1017650.0,1017650,/m/03zndp,Death Race 2000,,5000000.0,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/01z02hx"": ""Sports"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/06nbt"": ""Satire"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}",,"{'/m/01q03': 'Cult', '/m/06n90': 'Science Fiction', '/m/0219x_': 'Indie', '/m/01z02hx': 'Sports', '/m/03btsm8': 'Action/Adventure', '/m/06nbt': 'Satire', '/m/02kdv5l': 'Action', '/m/026ny': 'Dystopia'}",
1395,1738,73471.0,1975,3,9217,Numero deux,12185228.0,12185228,/m/02vtmcn,Numéro deux,,,88.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/03q4nz"": ""World cinema"", ""/m/0424mc"": ""Experimental film"", ""/m/0jtdp"": ""Documentary"", ""/m/0k345"": ""Avant-garde"", ""/m/0hj3n1j"": ""Essay Film""}",,"{'/m/0hj3n07': 'Culture & Society', '/m/03q4nz': 'World cinema', '/m/0424mc': 'Experimental film', '/m/0jtdp': 'Documentary', '/m/0k345': 'Avant-garde', '/m/0hj3n1j': 'Essay Film'}",
1396,1739,73541.0,1975,1,9559,Flatfoot in Hong Kong,14272403.0,14272403,/m/03czv_y,Flatfoot in Hong Kong,1976-01-30,,108.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1976.0,"{'/m/0lsxr': 'Crime Fiction', '/m/01jfsb': 'Thriller', '/m/03q4nz': 'World cinema', '/m/03btsm8': 'Action/Adventure', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",
1397,1740,73349.0,1975,2,9730,Mandingo,1337210.0,1337210,/m/04ttdw,Mandingo,1975-07-25,,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01lrrt"": ""Melodrama"", ""/m/018td"": ""Blaxploitation"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02l7c8"": ""Romance Film""}",1975.0,"{'/m/01lrrt': 'Melodrama', '/m/018td': 'Blaxploitation', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/02l7c8': 'Romance Film'}",
1398,1741,72824.0,1975,1,9823,"Count of Monte-Cristo, The",9871454.0,9871454,/m/02pvg2y,The Count of Monte Cristo,1975-01-10,,119.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/04xvh5"": ""Costume drama"", ""/m/03k9fj"": ""Adventure""}",1975.0,"{'/m/04xvh5': 'Costume drama', '/m/03k9fj': 'Adventure'}",
1399,1743,72791.0,1975,3,10450,Cleopatra Jones and the Casino of Gold,3643455.0,3643455,/m/09rtxh,Cleopatra Jones and the Casino of Gold,1975-07-11,,96.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03h64"": ""Hong Kong""}","{""/m/018td"": ""Blaxploitation"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",1975.0,"{'/m/018td': 'Blaxploitation', '/m/02kdv5l': 'Action', '/m/0gw5qqq': 'Chinese Movies'}",
1400,1744,73768.0,1975,2,10466,Supervixens,2019849.0,2019849,/m/06fknt,Supervixens,1975-01-01,17000000.0,106.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02nxfrh"": ""Adult"", ""/m/02js9"": ""Erotica"", ""/m/06b0n3"": ""Sexploitation""}",1975.0,"{'/m/02nxfrh': 'Adult', '/m/02js9': 'Erotica', '/m/06b0n3': 'Sexploitation'}",
1401,1746,73697.0,1975,0,10587,"Sheba, Baby",2689074.0,2689074,/m/07y3jy,"Sheba, Baby",,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0vjs6"": ""Detective"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/018td"": ""Blaxploitation"", ""/m/02kdv5l"": ""Action""}",,"{'/m/0lsxr': 'Crime Fiction', '/m/028v3': 'Detective fiction', '/m/0gw5w78': 'Gangster Film', '/m/0vjs6': 'Detective', '/m/03btsm8': 'Action/Adventure', '/m/018td': 'Blaxploitation', '/m/02kdv5l': 'Action'}",
1402,1748,74156.0,1976,3,219,Assault on Precinct 13,1399119.0,1399119,/m/04zhn2,Assault on Precinct 13,1976-11-05,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0c3351"": ""Suspense"", ""/m/02kdv5l"": ""Action""}",1976.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/0219x_': 'Indie', '/m/03btsm8': 'Action/Adventure', '/m/0c3351': 'Suspense', '/m/02kdv5l': 'Action'}",
1403,1749,74285.0,1976,3,457,Carrie,4899791.0,4899791,/m/0ct5zc,Carrie,1976-11-03,33800000.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror""}",1976.0,"{'/m/07s9rl0': 'Drama', '/m/03npn': 'Horror'}",United Artists Corporation
1404,1750,75029.0,1976,2,967,"Outlaw Josey Wales, The",75270.0,75270,/m/0j_xl,The Outlaw Josey Wales,1976-06-30,31800000.0,135.0,"{""/m/017yph"": ""Navajo Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/04cb4x"": ""Revisionist Western"", ""/m/0hfjk"": ""Western"", ""/m/082gq"": ""War film""}",1976.0,"{'/m/03btsm8': 'Action/Adventure', '/m/04cb4x': 'Revisionist Western', '/m/0hfjk': 'Western', '/m/082gq': 'War film'}",Malpaso Productions
1405,1751,74851.0,1976,1,1423,"Man Who Fell to Earth, The",4298666.0,4298666,/m/0bvthz,The Man Who Fell to Earth,,,139.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01q03"": ""Cult"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",,"{'/m/01q03': 'Cult', '/m/06n90': 'Science Fiction', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation'}",British Lion Films
1406,1752,75005.0,1976,3,1287,"Omen, The",186856.0,186856,/m/019k65,The Omen,1976-06-25,60922980.0,111.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0g9psvk"": ""Demonic child"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery""}",1976.0,"{'/m/0g9psvk': 'Demonic child', '/m/03npn': 'Horror', '/m/0fdjb': 'Supernatural', '/m/09blyk': 'Psychological thriller', '/m/01q03': 'Cult', '/m/02n4kr': 'Mystery'}",20th Century Studios
1407,1754,74958.0,1976,3,1401,Network,101935.0,101935,/m/04j13sx,Network,1976-11-14,,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0vgkd"": ""Black comedy"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/03pgfj"": ""New Hollywood""}",1976.0,"{'/m/0gf28': 'Parody', '/m/0vgkd': 'Black comedy', '/m/06nbt': 'Satire', '/m/07s9rl0': 'Drama', '/m/03pgfj': 'New Hollywood'}",Metro-Goldwyn-Mayer
1408,1755,75314.0,1976,1,2223,Taxi Driver,30000.0,30000,/m/07cw4,Taxi Driver,1976-02-08,28262574.0,114.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02m4t"": ""Existentialism"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03pgfj"": ""New Hollywood""}",1976.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/02m4t': 'Existentialism', '/m/09blyk': 'Psychological thriller', '/m/07s9rl0': 'Drama', '/m/03pgfj': 'New Hollywood'}",Columbia Pictures
1409,1756,75148.0,1976,1,2267,Rocky,45772.0,45772,/m/0cf08,Rocky,1976-11-21,225000000.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01cgz"": ""Boxing"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/03pgfj"": ""New Hollywood""}",1976.0,"{'/m/01cgz': 'Boxing', '/m/01z02hx': 'Sports', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action', '/m/03pgfj': 'New Hollywood'}",United Artists Corporation
1410,1757,75222.0,1976,1,2367,Silent Movie,365025.0,365025,/m/01_wqb,Silent Movie,1976-06-17,36145695.0,86.0,"{""/m/064_8sq"": ""French Language"", ""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/06ppq"": ""Silent film"", ""/m/09q17"": ""Slapstick"", ""/m/01z4y"": ""Comedy"", ""/m/01hwc6"": ""Absurdism""}",1976.0,"{'/m/0gf28': 'Parody', '/m/06ppq': 'Silent film', '/m/09q17': 'Slapstick', '/m/01z4y': 'Comedy', '/m/01hwc6': 'Absurdism'}",
1411,1759,74256.0,1976,3,2640,Bugsy Malone,307158.0,307158,/m/01sp60,Bugsy Malone,1976-09-12,2783840.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gf28"": ""Parody"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0220p9g"": ""Musical comedy"", ""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film""}",1976.0,"{'/m/0lsxr': 'Crime Fiction', '/m/0gf28': 'Parody', '/m/0gw5w78': 'Gangster Film', '/m/0220p9g': 'Musical comedy', '/m/04t36': 'Musical', '/m/0bj8m2': ""Children's"", '/m/01z4y': 'Comedy', '/m/04rlf': 'Music', '/m/0hqxf': 'Family Film'}",Goodtimes Enterprises
1412,1760,75249.0,1976,3,2672,Sparkle,2174380.0,2174380,/m/06sdt7,Sparkle,1976-04-07,,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece""}",1976.0,"{'/m/04t36': 'Musical', '/m/07s9rl0': 'Drama', '/m/04xvlr': 'Period piece'}",Warner Bros.
1413,1761,75137.0,1976,1,2683,Revenge Of The Cheerleaders,22578090.0,22578090,/m/05zztm0,The Swinging Cheerleaders,,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/06b0n3"": ""Sexploitation""}",,"{'/m/01q03': 'Cult', '/m/0gsy3b': 'Sex comedy', '/m/01t_vv': 'Comedy-drama', '/m/01z4y': 'Comedy', '/m/06b0n3': 'Sexploitation'}",
1414,1762,74937.0,1976,3,2949,Murder by Death,725468.0,725468,/m/035ypg,Murder by Death,1976-06-23,32511047.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/01jfsb"": ""Thriller"", ""/m/028v3"": ""Detective fiction"", ""/m/0vjs6"": ""Detective"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0j5nm"": ""Whodunit""}",1976.0,"{'/m/0gf28': 'Parody', '/m/01jfsb': 'Thriller', '/m/028v3': 'Detective fiction', '/m/0vjs6': 'Detective', '/m/0hj3n0w': 'Ensemble Film', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy', '/m/02wtdps': 'Crime Thriller', '/m/0j5nm': 'Whodunit'}",Rastar
1415,1763,75177.0,1976,1,2974,Sebastiane,640448.0,640448,/m/02zm2m,Sebastiane,,,90.0,"{""/m/04h9h"": ""Latin Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0hn10"": ""LGBT"", ""/m/03q4nz"": ""World cinema"", ""/m/0424mc"": ""Experimental film"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/0k345"": ""Avant-garde""}",,"{'/m/0hn10': 'LGBT', '/m/03q4nz': 'World cinema', '/m/0424mc': 'Experimental film', '/m/0d63kt': 'Gay', '/m/0bc42t_': 'Gay Interest', '/m/07s9rl0': 'Drama', '/m/04tkhfk': 'Gay Themed', '/m/0k345': 'Avant-garde'}",
1416,1764,74102.0,1976,3,3190,In the Realm of the Senses,1134154.0,1134154,/m/04963s,In the Realm of the Senses,,,101.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0f8l9c"": ""France"", ""/m/03_3d"": ""Japan""}","{""/m/0hj3n16"": ""Erotic Drama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01jk9n"": ""Pornographic movie"", ""/m/02l7c8"": ""Romance Film"", ""/m/02js9"": ""Erotica""}",,"{'/m/0hj3n16': 'Erotic Drama', '/m/0gw5n2f': 'Japanese Movies', '/m/02n4lw': 'Art film', '/m/03q4nz': 'World cinema', '/m/07s9rl0': 'Drama', '/m/01jk9n': 'Pornographic movie', '/m/02l7c8': 'Romance Film', '/m/02js9': 'Erotica'}",
1417,1765,74860.0,1976,1,3417,Marathon Man,10507423.0,10507423,/m/02qg5zq,Marathon Man,1976-10-06,28204261.0,126.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03pgfj"": ""New Hollywood""}",1976.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/02wtdps': 'Crime Thriller', '/m/02kdv5l': 'Action', '/m/03pgfj': 'New Hollywood'}",Paramount Pictures
1418,1766,75265.0,1976,0,3722,A Star Is Born,3450583.0,3450583,/m/09d3b7,A Star Is Born,1976-12-17,80000000.0,139.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/068d7h"": ""Romantic drama""}",1976.0,"{'/m/02l7c8': 'Romance Film', '/m/04t36': 'Musical', '/m/07s9rl0': 'Drama', '/m/0219x_': 'Indie', '/m/068d7h': 'Romantic drama'}",Warner Bros.
1419,1768,74806.0,1976,3,4185,"Little Girl Who Lives Down the Lane, The",52942.0,52942,/m/0dx8d,The Little Girl Who Lives Down the Lane,1976-12-25,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0c3351"": ""Suspense""}",1976.0,"{'/m/01jfsb': 'Thriller', '/m/02wtdps': 'Crime Thriller', '/m/03npn': 'Horror', '/m/09blyk': 'Psychological thriller', '/m/0c3351': 'Suspense'}",
1420,1769,75178.0,1976,1,4612,Il secondo tragico Fantozzi,12561949.0,12561949,/m/02wvypd,Il secondo tragico Fantozzi,,,110.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{""/m/01z4y"": ""Comedy""}",,{'/m/01z4y': 'Comedy'},
1421,1770,74512.0,1976,3,4615,Family Plot,1573600.0,1573600,/m/05cj_j,Family Plot,1976-04-09,13200000.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/028v3"": ""Detective fiction"", ""/m/0vjs6"": ""Detective"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0hj3mzb"": ""Comedy Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/0c3351"": ""Suspense""}",1976.0,"{'/m/01jfsb': 'Thriller', '/m/028v3': 'Detective fiction', '/m/0vjs6': 'Detective', '/m/09blyk': 'Psychological thriller', '/m/0hj3mzb': 'Comedy Thriller', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy', '/m/02wtdps': 'Crime Thriller', '/m/0vgkd': 'Black comedy', '/m/0c3351': 'Suspense'}",Universal Pictures
1422,1771,75223.0,1976,1,5706,Silver Streak,633692.0,633692,/m/02yx_d,Silver Streak,1976-12-08,51079064.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1976.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",
1423,1772,74400.0,1976,0,6505,"Desert of the Tartars, The",11691760.0,11691760,/m/02rp3w9,The Desert of the Tartars,,,140.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/082gq"": ""War film""}",,"{'/m/07s9rl0': 'Drama', '/m/03q4nz': 'World cinema', '/m/082gq': 'War film'}",Cinecittà
1424,1774,73518.0,1976,1,7405,Pascual Duarte,22731928.0,22731928,/m/05zkr6k,Pascual Duarte,1976-04-02,,94.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain""}","{""/m/07s9rl0"": ""Drama""}",1976.0,{'/m/07s9rl0': 'Drama'},
1425,1775,75342.0,1976,1,8161,"Town That Dreaded Sundown, The",3365240.0,3365240,/m/097vry,The Town That Dreaded Sundown,,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/01f9r0"": ""Docudrama"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher""}",,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/03npn': 'Horror', '/m/01f9r0': 'Docudrama', '/m/02n4kr': 'Mystery', '/m/02wtdps': 'Crime Thriller', '/m/01585b': 'Slasher'}",
1426,1776,74811.0,1976,1,8271,"Tenant, The",5541172.0,5541172,/m/0drndg,The Tenant,1976-05-26,1924733.0,125.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06nbt"": ""Satire"", ""/m/0c3351"": ""Suspense"", ""/m/0vgkd"": ""Black comedy""}",1976.0,"{'/m/01jfsb': 'Thriller', '/m/03npn': 'Horror', '/m/0fdjb': 'Supernatural', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/06nbt': 'Satire', '/m/0c3351': 'Suspense', '/m/0vgkd': 'Black comedy'}",
1427,1777,75467.0,1976,1,8541,Az otodik pecset,18539488.0,18539488,/m/04g2cz2,The Fifth Seal,1976-10-07,,111.0,{},"{""/m/03gj2"": ""Hungary""}","{""/m/082gq"": ""War film""}",1976.0,{'/m/082gq': 'War film'},
1428,1778,74597.0,1976,3,8628,"Gumball Rally, The",2071781.0,2071781,/m/06k5_w,The Gumball Rally,,,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/04228s"": ""Road movie"", ""/m/01z02hx"": ""Sports"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0ltv"": ""Auto racing""}",,"{'/m/03btsm8': 'Action/Adventure', '/m/0hj3mxr': 'Chase Movie', '/m/04228s': 'Road movie', '/m/01z02hx': 'Sports', '/m/0hj3n0w': 'Ensemble Film', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action', '/m/0ltv': 'Auto racing'}",
1429,1779,75359.0,1976,1,9152,Two-Minute Warning,12009929.0,12009929,/m/02vlv89,Two-Minute Warning,,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/07s9rl0"": ""Drama"", ""/m/01drsx"": ""Disaster"", ""/m/02kdv5l"": ""Action""}",,"{'/m/01jfsb': 'Thriller', '/m/03btsm8': 'Action/Adventure', '/m/0cq22f9': 'Action Thrillers', '/m/07s9rl0': 'Drama', '/m/01drsx': 'Disaster', '/m/02kdv5l': 'Action'}",Filmways
1430,1780,74121.0,1976,0,9297,Allegro non troppo,4562372.0,4562372,/m/0c904j,Allegro non troppo,1977-07-27,,85.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{""/m/0gf28"": ""Parody"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hcr"": ""Animation""}",1977.0,"{'/m/0gf28': 'Parody', '/m/01hmnh': 'Fantasy', '/m/0hcr': 'Animation'}",
1431,1781,74740.0,1976,1,9387,Keoma,17256886.0,17256886,/m/043prg0,Keoma,,,101.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/0771_"": ""Spaghetti Western"", ""/m/03q4nz"": ""World cinema""}",,"{'/m/03btsm8': 'Action/Adventure', '/m/0hfjk': 'Western', '/m/0771_': 'Spaghetti Western', '/m/03q4nz': 'World cinema'}",
